Local Time,kW Demand,kWh_Net
2012-Jan-02 03:15:00.000,84.8133,3248555.2500
2012-Jan-02 03:30:00.000,84.9916,3248576.5000
2012-Jan-02 03:45:00.000,85.7870,3248598.0000
2012-Jan-02 04:00:00.000,85.4258,3248619.2500
2012-Jan-02 04:15:00.000,85.1241,3248640.5000
2012-Jan-02 04:30:00.000,85.1620,3248661.7500
2012-Jan-02 04:45:00.000,84.6769,3248683.0000
2012-Jan-02 05:00:00.000,85.1966,3248704.2500
2012-Jan-02 05:15:00.000,84.8601,3248725.5000
2012-Jan-02 05:30:00.000,84.4855,3248746.7500
2012-Jan-02 05:45:00.000,83.7454,3248767.5000
2012-Jan-02 06:00:00.000,82.9686,3248788.2500
2012-Jan-02 06:15:00.000,84.6893,3248809.5000
2012-Jan-02 06:30:00.000,83.3667,3248830.2500
2012-Jan-02 06:45:00.000,87.5733,3248852.2500
2012-Jan-02 07:00:00.000,85.8875,3248873.7500
2012-Jan-02 07:15:00.000,84.1448,3248894.7500
2012-Jan-02 07:30:00.000,86.1272,3248916.2500
2012-Jan-02 07:45:00.000,118.3794,3248945.7500
2012-Jan-02 08:00:00.000,120.7594,3248976.0000
2012-Jan-02 08:15:00.000,116.9164,3249005.2500
2012-Jan-02 08:30:00.000,116.4124,3249034.5000
2012-Jan-02 08:45:00.000,117.4889,3249063.7500
2012-Jan-02 09:00:00.000,114.9838,3249092.5000
2012-Jan-02 09:15:00.000,119.4166,3249122.2500
2012-Jan-02 09:30:00.000,117.5371,3249151.7500
2012-Jan-02 09:45:00.000,116.8625,3249181.0000
2012-Jan-02 10:00:00.000,116.7685,3249210.2500
2012-Jan-02 10:15:00.000,118.9722,3249240.0000
2012-Jan-02 10:30:00.000,120.1764,3249270.0000
2012-Jan-02 10:45:00.000,126.1719,3249301.5000
2012-Jan-02 11:00:00.000,125.9041,3249333.0000
2012-Jan-02 11:15:00.000,129.9340,3249365.5000
2012-Jan-02 11:30:00.000,133.2478,3249398.7500
2012-Jan-02 11:45:00.000,133.5109,3249432.2500
2012-Jan-02 12:00:00.000,134.7084,3249466.0000
2012-Jan-02 12:15:00.000,136.0578,3249500.0000
2012-Jan-02 12:30:00.000,135.3640,3249533.7500
2012-Jan-02 12:45:00.000,141.5907,3249569.2500
2012-Jan-02 13:00:00.000,140.2148,3249604.2500
2012-Jan-02 13:15:00.000,141.1975,3249639.5000
2012-Jan-02 13:30:00.000,139.5972,3249674.5000
2012-Jan-02 13:45:00.000,137.5451,3249708.7500
2012-Jan-02 14:00:00.000,139.7662,3249743.7500
2012-Jan-02 14:15:00.000,139.3543,3249778.5000
2012-Jan-02 14:30:00.000,140.9114,3249813.7500
2012-Jan-02 14:45:00.000,142.7295,3249849.5000
2012-Jan-02 15:00:00.000,144.8230,3249885.7500
2012-Jan-02 15:15:00.000,142.7947,3249921.5000
2012-Jan-02 15:30:00.000,142.8305,3249957.0000
2012-Jan-02 15:45:00.000,139.8684,3249992.0000
2012-Jan-02 16:00:00.000,141.4506,3250027.5000
2012-Jan-02 16:15:00.000,136.4630,3250061.5000
2012-Jan-02 16:30:00.000,135.1049,3250095.2500
2012-Jan-02 16:45:00.000,134.7420,3250129.0000
2012-Jan-02 17:00:00.000,137.1316,3250163.2500
2012-Jan-02 17:15:00.000,137.2458,3250197.5000
2012-Jan-02 17:30:00.000,136.1200,3250231.7500
2012-Jan-02 17:45:00.000,137.6656,3250266.0000
2012-Jan-02 18:00:00.000,137.7426,3250300.5000
2012-Jan-02 18:15:00.000,136.6889,3250334.7500
2012-Jan-02 18:30:00.000,133.8463,3250368.0000
2012-Jan-02 18:45:00.000,100.9888,3250393.2500
2012-Jan-02 19:00:00.000,103.5205,3250419.2500
2012-Jan-02 19:15:00.000,105.5928,3250445.7500
2012-Jan-02 19:30:00.000,105.6736,3250472.0000
2012-Jan-02 19:45:00.000,103.6501,3250498.0000
2012-Jan-02 20:00:00.000,98.9960,3250522.7500
2012-Jan-02 20:15:00.000,91.6434,3250545.7500
2012-Jan-02 20:30:00.000,89.9092,3250568.0000
2012-Jan-02 20:45:00.000,91.0104,3250590.7500
2012-Jan-02 21:00:00.000,89.9722,3250613.2500
2012-Jan-02 21:15:00.000,87.9414,3250635.2500
2012-Jan-02 21:30:00.000,88.4350,3250657.5000
2012-Jan-02 21:45:00.000,87.5455,3250679.2500
2012-Jan-02 22:00:00.000,85.7046,3250700.7500
2012-Jan-02 22:15:00.000,89.8479,3250723.2500
2012-Jan-02 22:30:00.000,84.1486,3250744.2500
2012-Jan-02 22:45:00.000,84.2911,3250765.5000
2012-Jan-02 23:00:00.000,84.9408,3250786.7500
2012-Jan-02 23:15:00.000,83.4097,3250807.5000
2012-Jan-02 23:30:00.000,81.9197,3250828.0000
2012-Jan-02 23:45:00.000,85.0743,3250849.2500
2012-Jan-03 00:00:00.000,84.3361,3250870.2500
2012-Jan-03 00:15:00.000,82.6108,3250891.0000
2012-Jan-03 00:30:00.000,83.8155,3250912.0000
2012-Jan-03 00:45:00.000,81.7513,3250932.5000
2012-Jan-03 01:00:00.000,83.7685,3250953.2500
2012-Jan-03 01:15:00.000,84.2448,3250974.5000
2012-Jan-03 01:30:00.000,83.5602,3250995.2500
2012-Jan-03 01:45:00.000,84.1582,3251016.2500
2012-Jan-03 02:00:00.000,81.2290,3251036.5000
2012-Jan-03 02:15:00.000,82.4911,3251057.2500
2012-Jan-03 02:30:00.000,80.4077,3251077.2500
2012-Jan-03 02:45:00.000,82.9813,3251098.0000
2012-Jan-03 03:00:00.000,84.3969,3251119.2500
2012-Jan-03 03:15:00.000,84.0105,3251140.2500
2012-Jan-03 03:30:00.000,82.9470,3251161.0000
2012-Jan-03 03:45:00.000,81.8037,3251181.5000
2012-Jan-03 04:00:00.000,83.1165,3251202.2500
2012-Jan-03 04:15:00.000,83.3744,3251223.0000
2012-Jan-03 04:30:00.000,84.7713,3251244.2500
2012-Jan-03 04:45:00.000,84.2719,3251265.2500
2012-Jan-03 05:00:00.000,83.9448,3251286.2500
2012-Jan-03 05:15:00.000,83.0603,3251307.0000
2012-Jan-03 05:30:00.000,82.5062,3251327.7500
2012-Jan-03 05:45:00.000,81.7441,3251348.0000
2012-Jan-03 06:00:00.000,82.0090,3251368.5000
2012-Jan-03 06:15:00.000,84.7542,3251389.7500
2012-Jan-03 06:30:00.000,85.0570,3251411.0000
2012-Jan-03 06:45:00.000,89.8904,3251433.5000
2012-Jan-03 07:00:00.000,86.5051,3251455.2500
2012-Jan-03 07:15:00.000,88.1065,3251477.2500
2012-Jan-03 07:30:00.000,92.9703,3251500.5000
2012-Jan-03 07:45:00.000,127.9978,3251532.5000
2012-Jan-03 08:00:00.000,131.8883,3251565.2500
2012-Jan-03 08:15:00.000,133.3593,3251598.7500
2012-Jan-03 08:30:00.000,136.7242,3251633.0000
2012-Jan-03 08:45:00.000,139.9742,3251668.0000
2012-Jan-03 09:00:00.000,146.0185,3251704.5000
2012-Jan-03 09:15:00.000,151.2880,3251742.2500
2012-Jan-03 09:30:00.000,153.8580,3251780.7500
2012-Jan-03 09:45:00.000,158.3948,3251820.5000
2012-Jan-03 10:00:00.000,156.9641,3251859.7500
2012-Jan-03 10:15:00.000,156.7755,3251898.7500
2012-Jan-03 10:30:00.000,157.7585,3251938.2500
2012-Jan-03 10:45:00.000,152.9511,3251976.5000
2012-Jan-03 11:00:00.000,157.1972,3252015.7500
2012-Jan-03 11:15:00.000,164.4389,3252057.0000
2012-Jan-03 11:30:00.000,166.5332,3252098.5000
