Local Time,kW Demand,kWh_Net
20 Nov 2012 11:30 PM,214.6943,635664.2500
20 Nov 2012 11:45 PM,183.8967,635710.2500
21 Nov 2012 12:00 AM,187.5945,635757.1250
21 Nov 2012 12:15 AM,176.1491,635801.1875
21 Nov 2012 12:30 AM,176.7605,635845.3750
21 Nov 2012 12:45 AM,177.9934,635889.8750
21 Nov 2012 1:00 AM,177.1327,635934.1250
21 Nov 2012 1:15 AM,174.5509,635977.7500
21 Nov 2012 1:30 AM,174.1062,636021.3125
21 Nov 2012 1:45 AM,174.2067,636064.8750
21 Nov 2012 2:00 AM,176.7194,636109.0000
21 Nov 2012 2:15 AM,181.3164,636154.3750
21 Nov 2012 2:30 AM,182.5022,636200.0000
21 Nov 2012 2:45 AM,180.8398,636245.1875
21 Nov 2012 3:00 AM,176.4283,636289.3125
21 Nov 2012 3:15 AM,179.5497,636334.1875
21 Nov 2012 3:30 AM,183.0751,636379.9375
21 Nov 2012 3:45 AM,180.9158,636425.1875
21 Nov 2012 4:00 AM,178.7666,636469.8750
21 Nov 2012 4:15 AM,181.5788,636515.2500
21 Nov 2012 4:30 AM,173.2909,636558.6250
21 Nov 2012 4:45 AM,185.9044,636605.0625
21 Nov 2012 5:00 AM,180.7011,636650.2500
21 Nov 2012 5:15 AM,180.5401,636695.3750
21 Nov 2012 5:30 AM,174.4714,636739.0000
21 Nov 2012 5:45 AM,179.5209,636783.8750
21 Nov 2012 6:00 AM,183.1526,636829.6875
21 Nov 2012 6:15 AM,190.6801,636877.3125
21 Nov 2012 6:30 AM,184.9783,636923.5625
21 Nov 2012 6:45 AM,184.1724,636969.6250
21 Nov 2012 7:00 AM,199.3060,637019.4375
21 Nov 2012 7:15 AM,220.5331,637074.5625
21 Nov 2012 7:30 AM,223.6187,637130.5000
21 Nov 2012 7:45 AM,241.0066,637190.7500
21 Nov 2012 8:00 AM,242.7166,637251.4375
21 Nov 2012 8:15 AM,249.8363,637313.8750
21 Nov 2012 8:30 AM,274.5164,637382.5000
21 Nov 2012 8:45 AM,305.0320,637458.7500
21 Nov 2012 9:00 AM,309.6615,637536.1875
21 Nov 2012 9:15 AM,312.9777,637614.4375
21 Nov 2012 9:30 AM,320.1050,637694.4375
21 Nov 2012 9:45 AM,326.0437,637775.9375
21 Nov 2012 10:00 AM,331.9245,637858.9375
21 Nov 2012 10:15 AM,333.5157,637942.3125
21 Nov 2012 10:30 AM,338.4792,638026.9375
21 Nov 2012 10:45 AM,334.4153,638110.5625
21 Nov 2012 11:00 AM,340.5791,638195.6875
21 Nov 2012 11:15 AM,343.1619,638281.5000
21 Nov 2012 11:30 AM,336.3368,638365.5625
21 Nov 2012 11:45 AM,335.4124,638449.4375
21 Nov 2012 12:00 PM,340.1235,638534.4375
21 Nov 2012 12:15 PM,342.2816,638620.0000
21 Nov 2012 12:30 PM,344.8810,638706.2500
21 Nov 2012 12:45 PM,339.8708,638791.1875
21 Nov 2012 1:00 PM,337.4078,638875.5625
21 Nov 2012 1:15 PM,332.3256,638958.6250
21 Nov 2012 1:30 PM,333.2961,639041.9375
21 Nov 2012 1:45 PM,439.8589,639151.9375
21 Nov 2012 2:00 PM,443.8051,639262.8750
21 Nov 2012 2:15 PM,390.3034,639360.4375
21 Nov 2012 2:30 PM,370.5260,639453.0625
21 Nov 2012 2:45 PM,385.1674,639549.3750
21 Nov 2012 3:00 PM,381.2206,639644.6875
21 Nov 2012 3:15 PM,382.7472,639740.3750
21 Nov 2012 3:30 PM,367.0739,639832.1250
21 Nov 2012 3:45 PM,365.0554,639923.3750
21 Nov 2012 4:00 PM,357.9338,640012.8750
21 Nov 2012 4:15 PM,367.1136,640104.6875
21 Nov 2012 4:30 PM,362.1357,640195.1875
21 Nov 2012 4:45 PM,360.8985,640285.4375
21 Nov 2012 5:00 PM,345.6756,640371.8125
21 Nov 2012 5:15 PM,368.1601,640463.8750
21 Nov 2012 5:30 PM,364.1747,640554.9375
21 Nov 2012 5:45 PM,363.5645,640645.8125
21 Nov 2012 6:00 PM,375.2509,640739.6250
21 Nov 2012 6:15 PM,359.1336,640829.4375
21 Nov 2012 6:30 PM,357.7022,640918.8125
21 Nov 2012 6:45 PM,376.6424,641013.0000
21 Nov 2012 7:00 PM,360.7246,641103.1875
21 Nov 2012 7:15 PM,376.0750,641197.1875
21 Nov 2012 7:30 PM,365.9403,641288.6875
21 Nov 2012 7:45 PM,351.7084,641376.6250
21 Nov 2012 8:00 PM,374.1140,641470.1250
21 Nov 2012 8:15 PM,361.7274,641560.5625
21 Nov 2012 8:30 PM,356.1383,641649.6250
21 Nov 2012 8:45 PM,354.1386,641738.1250
21 Nov 2012 9:00 PM,357.8556,641827.6250
21 Nov 2012 9:15 PM,289.1611,641899.8750
21 Nov 2012 9:30 PM,277.0757,641969.1875
21 Nov 2012 9:45 PM,259.7749,642034.1250
21 Nov 2012 10:00 PM,263.4827,642100.0000
21 Nov 2012 10:15 PM,252.7581,642163.1875
21 Nov 2012 10:30 PM,245.2730,642224.5000
21 Nov 2012 10:45 PM,240.8639,642284.6875
21 Nov 2012 11:00 PM,219.4507,642339.5625
21 Nov 2012 11:15 PM,225.2122,642395.8750
21 Nov 2012 11:30 PM,197.2853,642445.1875
21 Nov 2012 11:45 PM,206.2171,642496.7500
22 Nov 2012 12:00 AM,189.1852,642544.0625
22 Nov 2012 12:15 AM,207.4003,642595.8750
22 Nov 2012 12:30 AM,186.1045,642642.4375
22 Nov 2012 12:45 AM,201.6120,642692.8125
22 Nov 2012 1:00 AM,197.2825,642742.1250
22 Nov 2012 1:15 AM,207.4015,642794.0000
22 Nov 2012 1:30 AM,193.2874,642842.3125
22 Nov 2012 1:45 AM,204.6069,642893.4375
22 Nov 2012 2:00 AM,181.9554,642938.9375
22 Nov 2012 2:15 AM,205.4558,642990.3125
22 Nov 2012 2:30 AM,192.7315,643038.5000
22 Nov 2012 2:45 AM,206.0701,643090.0000
22 Nov 2012 3:00 AM,210.3738,643142.6250
22 Nov 2012 3:15 AM,181.7835,643188.0625
22 Nov 2012 3:30 AM,207.1403,643239.8125
22 Nov 2012 3:45 AM,187.3733,643286.6875
22 Nov 2012 4:00 AM,204.4645,643337.8125
22 Nov 2012 4:15 AM,198.2869,643387.3750
22 Nov 2012 4:30 AM,212.0043,643440.3750
22 Nov 2012 4:45 AM,181.2594,643485.6875
22 Nov 2012 5:00 AM,206.0718,643537.1875
22 Nov 2012 5:15 AM,192.6634,643585.3750
22 Nov 2012 5:30 AM,207.0973,643637.1250
22 Nov 2012 5:45 AM,202.6457,643687.8125
22 Nov 2012 6:00 AM,192.2737,643735.8750
22 Nov 2012 6:15 AM,206.1127,643787.3750
22 Nov 2012 6:30 AM,194.6809,643836.0625
22 Nov 2012 6:45 AM,204.4909,643887.1875
22 Nov 2012 7:00 AM,196.7592,643936.3750
22 Nov 2012 7:15 AM,269.6054,644003.8125
22 Nov 2012 7:30 AM,347.5785,644090.6875
22 Nov 2012 7:45 AM,373.1176,644183.9375
22 Nov 2012 8:00 AM,355.8824,644272.9375
22 Nov 2012 8:15 AM,358.9211,644362.6875
